id,ingredients,ingredients_raw_str
321900,"['balsamic vinegar', 'dijon mustard', 'salt', 'cracked pepper', 'sugar', 'shallot', 'garlic clove', 'olive oil', 'romaine lettuce hearts', 'butter lettuce', 'roma tomatoes', 'sultana raisins', 'raisins', 'dried cranberries', 'dried cherries', 'walnuts', 'crouton']","['1/4 cup balsamic vinegar', '1 teaspoon dijon mustard', '1/4 teaspoon salt', '1/4 teaspoon cracked pepper', '2 teaspoon sugar ', '1/2 shallot, chunked ', '1 garlic clove, chopped ', '1 cup olive oil', '1 romaine lettuce heart ', '1 head butter lettuce ', '2 rom tomatoes, peeled and seeded and diced ', '2 tablespoon sultana raisins', '2 tablespoon raisins', '2 tablespoon dried cranberries', '2 tablespoon dried cherries', '1/4 cup toasted walnuts, cooled ', '1/2 cup crouton']"
335747,"['cheddar bratwursts', 'hot dog buns', 'cheddar cheese', 'onion', 'beer', 'season-all salt', 'garlic powder']","['1 package cheddar bratwurst ', '5 hot dog buns', '5 slice cheddar cheese', '1 medium onion, sliced ', '2 can beer', '2 tablespoon season-all salt', '1 teaspoon garlic powder']"
346062,"['cream cheese', 'chicken', 'red hot sauce', 'ranch dressing', 'monterey jack cheese']","['8 ounce cream cheese ', '12 1/2 ounce chicken ', '3/4 cup red hot sauce', '1 cup ranch dressing', '1 cup monterey jack cheese']"
358394,"['chuck steak', 'salt and pepper', 'olive oil', 'salted butter', 'beef broth', 'onion', 'minced garlic cloves', 'fresh mushrooms', 'kitchen bouquet']","['1 lb chuck steak', ' salt and pepper', '1 teaspoon olive oil', '6 tablespoon real salted butter', '1/2 cup beef broth', '1/3 cup chopped onion', '2 minced garlic cloves', '1/2 lb sliced fresh mushrooms', '1 tablespoon kitchen bouquet']"
384106,"['granulated sugar', 'warm water', 'sourdough starter', 'whole wheat bread flour', 'whole wheat flour', 'honey', 'sea salt', 'warm water', 'sunflower seeds', 'seven-grain cereal']","['1 teaspoon granulated sugar', '1 cup warm water', '1/4 cup sourdough starter', '1 cup multigrain whole wheat bread flour', '4 1/2 cup multigrain whole wheat flour ', '2 tablespoon honey', '1 1/2 teaspoon sea salt', '1 cup warm water', '1/2 cup sunflower seeds', ' seven-grain cereal']"
385438,"['eggplants', 'salt', 'sunflower oil', 'onions', 'ground beef', 'tomato paste', 'tomatoes', 'ground cinnamon', 'ground allspice', 'black pepper', 'flat leaf parsley', 'tomato juice']","['6 thin and long medium-size eggplants', ' salt', ' sunflower oil, for frying ', '2 onions, chopped ', '14 ounce ground beef or 14 ounce lamb', '1 tablespoon tomato paste', '2 large tomatoes', '1 teaspoon ground cinnamon', '1/2 teaspoon ground allspice', ' black pepper', '1/3 cup chopped flat leaf parsley', '1 cup tomato juice']"
399967,"['english muffin', 'smoked turkey breast', 'tomatoes', 'low fat cottage cheese', 'pepper', 'chives']","['1 english muffin, split and toasted ', '6 slice shaved smoked turkey breast', '2 tomatoes, slice ', '1/2 cup low fat cottage cheese', ' pepper', '1 teaspoon freeze-dried chopped chives']"
424551,"['onion powder', 'garlic powder', 'black pepper', 'dried oregano', 'cumin', 'cayenne pepper']","['1 tablespoon onion powder', '1 tablespoon garlic powder', '1 tablespoon black pepper, ground ', '1/2 teaspoon dried oregano', '1/2 teaspoon cumin', '1/2 teaspoon cayenne pepper']"
433548,"['fresh lime juice', 'grapefruit juice', 'angostura bitters', 'agave nectar', 'triple sec', 'gin', 'ice', 'orange zest']","['12 ounce fresh lime juice', '6 ounce fresh grapefruit juice', '4 teaspoon angostura bitter ', '6 ounce agave nectar', '8 ounce triple sec', '1 bottle gin', ' ice', ' freshly grated orange zest, to garnish ']"
484456,"['graham cracker crumbs', 'unsalted butter', 'sugar', 'heavy cream', 'semisweet chocolate', 'eggs', 'vanilla', 'mini marshmallows']","['1 1/2 cup graham cracker crumb ', '6 tablespoon unsalted butter, melted and cooled ', '2 tablespoon sugar', '1 cup heavy cream', '8 ounce semisweet chocolate, chopped ', '3 large eggs', '1 teaspoon vanilla', '2 cup mini marshmallows']"
523299,"['tomato soup', 'tomato sauce', 'tomato paste', 'water', 'italian seasoning', 'onion powder', 'dried oregano', 'dried thyme', 'dried basil', 'garlic powder', 'dried parsley', 'parmesan cheese', 'salt', 'ground black pepper']","['1 can tomato soup', '2 can tomato sauce', '1 can tomato paste', '1 cup water', '1/2 teaspoon italian seasoning', '1 teaspoon onion powder', '1 teaspoon dried oregano', '1 teaspoon dried thyme', '1/2 teaspoon dried basil', '2 teaspoon garlic powder', '1 tablespoon dried parsley', '1/2 cup parmesan cheese ', '1 teaspoon salt', '1/2 teaspoon ground black pepper']"
7390,"['basmati rice', 'vegetable oil', 'saffron', 'turmeric', 'salt', 'vegetable broth', 'onion', 'fresh ginger', 'ground cumin', 'ground coriander', 'ground cinnamon', 'cayenne pepper', 'water', 'carrot', 'cauliflower florets', 'bell pepper', 'tomatoes', 'fresh peas', 'raisins', 'chickpeas', 'salt', 'roasted cashews']","['1 1/2 cup basmati rice', '3 tablespoon vegetable oil or 3 tablespoon ghee', '1 pinch saffron', '1 pinch turmeric', '1/2 teaspoon salt', '2 1/2 cup vegetable broth', '1 cup chopped onion', '2 teaspoon fresh ginger, peeled and grated ', '1 1/2 teaspoon ground cumin', '1 1/2 teaspoon ground coriander', '1/2 teaspoon ground cinnamon', '1 pinch cayenne pepper', '1/2 cup water', '1 medium carrot, diced ', '2 cup small cauliflower florets', '1 medium bell pepper, diced ', '1 tomatoes, diced ', '1/2 cup frozen fresh peas', '1/3 cup raisins', '3/4 cup canned chickpeas, rinsed and drained ', ' salt, to taste ', ' roasted cashews, for garnish ']"
78996,"['3525 cream', '3525 cream', 'sugar', 'semisweet chocolate', 'milk chocolate', 'butter', 'creme de cassis', 'dark chocolate', 'cocoa powder', 'powdered sugar']","['1/2 cup 35 cream, plus ', '3 tablespoon 35 cream', '4 tablespoon sugar', '1 cup semisweet chocolate', '1 3/4 cup milk chocolate', '2 tablespoon butter, at room temperature ', '6 tablespoon creme de cassis', '1/4 cup dark chocolate', '1/2 cup cocoa powder', '1/2 cup powdered sugar']"
93720,"['vidalia onions', 'chicken bouillon cubes', 'butter', 'brown sugar']","['6 vidalia onion or 6 any sweet onions', '6 chicken bouillon cubes', '6 tablespoon butter or 6 tablespoon butter flavored pam cooking spray', '6 teaspoon brown sugar']"
99563,"['banana peppers', 'bacon', 'onions', 'garlic', 'mozzarella cheese', 'tasty cheese', 'mixed italian herbs', 'oregano', 'salt']","['4 banana peppers', '4 slice bacon, chopped ', '2 small chopped onions', '1 tablespoon minced garlic', '1/4 cup grated mozzarella cheese', '1/4 cup grated mature tasty cheese', '2 teaspoon mixed italian herbs', '2 teaspoon oregano', '1/2 teaspoon salt']"
108724,"['cream cheese', 'brown sugar', 'vanilla extract', 'caramel flavoring']","['8 ounce cream cheese, soften ', '1/2 cup brown sugar', '1/2 teaspoon vanilla extract', '1/2 teaspoon caramel flavoring']"
114139,"['boneless skinless chicken breast halves', 'sweet butter', 'olive oil', 'mushroom', 'scallions', 'dry white wine', 'chicken stock', 'light cream', 'salt and pepper']","['6 boneless skinless chicken breast halves', '5 tablespoon sweet butter', '5 tablespoon olive oil', '1/2 lb mushroom, sliced ', '2 tablespoon scallion or 2 tablespoon shallots, chopped ', '1/4 cup dry white wine ', '1/3 cup chicken stock', '1/2 cup light cream or 1/2 cup milk', ' salt and pepper, to taste ']"
157570,"['pizza dough', 'extra virgin olive oil', 'spinach', 'feta cheese', 'sun-dried tomatoes', 'garlic']","['1 pizza dough, uncooked ', ' extra virgin olive oil', '1 bunch spinach, wilted ', '6 ounce feta cheese, crumbled ', '8 sun-dried tomatoes, sliced ', '1 head garlic, roasted ']"
181879,"['quick-cooking oats', 'psyllium', 'protein powder', 'cinnamon', 'nutmeg', 'full cream milk powder', 'vanilla essence', 'water']","['1/4 cup quick-cooking oats', '1 tablespoon psyllium', '1 tablespoon protein powder', ' cinnamon', ' nutmeg', '1/2 tablespoon full cream milk powder', '1/2 teaspoon vanilla essence', '1 cup water']"
190594,"['medium egg noodles', 'frozen green beans', 'nonstick cooking spray', 'whole wheat bread', 'butter', 'celery', 'red bell peppers', 'onion', 'fat-free evaporated milk', 'low-fat cream of mushroom soup', 'tuna in water']","['3 cup dried medium egg noodles', '1 cup frozen green beans', ' nonstick cooking spray', '1 slice whole wheat bread, crumbled into coarse bread crumb ', '2 teaspoon butter or 2 teaspoon margarine, melted ', '2 stalk celery, sliced ', '3/4 cup red bell pepper or 3/4 cup green bell pepper, chopped ', '1/2 cup chopped onion', '1 can fat-free evaporated milk', '1 can condensed low-fat cream of mushroom soup', '1 can tuna in water, drained and flaked ']"
193487,"['onions', 'sunflower oil', 'mutton rib', 'mutton bone with marrow', 'salt', 'whole cloves', 'whole allspice', 'peppercorns', 'cinnamon stick', 'ginger-garlic paste', 'dried red chilies', 'whole green chili', 'sugar', 'water', 'cabbage', 'potatoes', 'nutmeg']","['2 onions, thinly sliced ', '30 ml sunflower oil', '1 kg mutton rib, cut in pieces, add maybe ', '2 mutton bone with marrow, for extra flavour but this is ', '7 ml salt', '5 whole cloves', '2 whole allspice', '3 peppercorns', '1 medium cinnamon stick', '10 ml freshly ground ginger-garlic paste', '5 ml crushed dried red chilies or 5 ml chili powder, if you like ', '1 whole green chili', '10 ml sugar', '150 ml water ', '1 medium cabbage, shredded finely or 1 large cauliflower, broken into floret maybe used ', '3 medium potatoes, quartered ', ' nutmeg']"
239990,"['sweet onions', 'balsamic vinegar', 'honey', 'vegetable oil', 'salt', 'pepper']","['2 large sweet onions, each cut in 6 wedge and peeled ', '2 tablespoon balsamic vinegar', '2 tablespoon honey', '1 tablespoon vegetable oil', '1/4 teaspoon salt', '1/4 teaspoon pepper']"
248768,"['soy sauce', 'lime juice', 'peanut oil', 'gingerroot', 'garlic clove', 'boneless skinless chicken breast', 'yellow squash', 'lime wedge', 'chicken broth', 'brown sugar', 'soy sauce', 'garlic cloves', 'cayenne', 'ground allspice', 'ground cloves', 'peanut butter', 'lime juice']","['2 tablespoon soy sauce', '2 tablespoon lime juice', '2 tablespoon peanut oil', '2 teaspoon gingerroot, grated ', '1 garlic clove, pressed ', '1 lb boneless skinless chicken breast, 3/4-inch cube ', '2 medium yellow squash, 1-inch piece ', ' lime wedge', '1/2 cup chicken broth', '1 tablespoon brown sugar', '2 tablespoon soy sauce', '2 garlic cloves, pressed ', '1/4 teaspoon cayenne', '1/4 teaspoon ground allspice', '1 dash ground cloves', '1/3 cup peanut butter', '2 tablespoon lime juice']"
269431,"['light cream cheese', 'low-fat sour cream', 'salsa', 'bell peppers', 'chives', 'green chilies', 'cheddar cheese', 'black olives', 'green olives']","['250 g light cream cheese, softened ', '1/2 cup low-fat sour cream, softened ', '2 cup salsa', '2 bell peppers, diced ', '1/4 cup chives, finely chopped ', '2 tablespoon green chilies, finely chopped ', '1/2 cup cheddar cheese', '1/2 cup black olives, sliced ', '1/2 cup green olives, sliced ']"
282824,"['hamburger', 'bell pepper', 'onion', 'minced garlic cloves', 'rotel tomatoes', 'tomato sauce', 'long grain rice', 'salt', 'dried basil', 'oregano', 'white pepper', 'black pepper', 'cayenne pepper', 'hot pepper sauce', 'cabbage', 'cheddar cheese']","['1 lb hamburger', '1 small chopped bell pepper', '1 medium chopped onion', '2 minced garlic cloves', '1 can rotel tomatoes', '1 can tomato sauce', '1/2 cup of uncooked long grain rice', '1 teaspoon salt', '1/2 teaspoon dried basil', '1/2 teaspoon oregano', ' white pepper', ' black pepper', ' cayenne pepper', '4 -6 drop hot pepper sauce', '1 small chopped cabbage', '1 cup cheddar cheese']"
290650,"['beef short ribs', 'salt', 'pepper', 'extra virgin olive oil', 'yellow onions', 'garlic cloves', 'chianti wine', 'crushed tomatoes', 'beef broth', 'fresh rosemary']","['3 -4 lb beef short ribs, boneless beef ', '1/2 teaspoon salt', '1/2 teaspoon pepper', '2 teaspoon extra virgin olive oil', '2 yellow onions, chopped ', '4 garlic clove ', '2 cup chianti wine', '1 can crushed tomatoes', '3 cup beef broth', '2 teaspoon fresh rosemary, chopped ']"
290683,"['mushrooms', 'olive oil', 'oregano', 'cracked black pepper']","['8 cup mushrooms, sliced ', '1/4 cup olive oil', '1 teaspoon oregano', '1/2 teaspoon cracked black pepper']"
331561,"['tahini', 'natural yoghurt', 'fresh lemon juice', 'of fresh mint', 'honey', 'garlic clove', 'salt 26 pepper']","['1/3 cup tahini', '2 tablespoon natural yoghurt', '2 tablespoon fresh lemon juice', '2 tablespoon of fresh mint, chopped ', '3 teaspoon honey', '1 garlic clove, crushed ', ' salt & pepper']"
363545,"['mirin', 'yellow miso', 'fresh ginger', 'dark sesame oil', 'crushed red pepper flakes', 'garlic cloves', 'japanese eggplants', 'cooking spray', 'sesame seeds', 'green onion']","['1/4 cup mirin ', '3 tablespoon yellow miso ', '2 teaspoon grated peeled fresh ginger', '1 teaspoon dark sesame oil', '1/2 teaspoon crushed red pepper flakes', '2 garlic cloves, minced ', '4 japanese eggplants, cut diagonally into 1/2-inch-thick slice ', ' cooking spray', '1 tablespoon sesame seeds', '1/4 cup thinly sliced green onion']"
367262,"['yellow cake mix', 'french vanilla instant pudding', 'eggs', 'oil', 'madeira wine', 'poppy seed', 'confectioners27 sugar']","['1 package yellow cake mix ', '1 package french vanilla instant pudding', '4 eggs', '3/4 cup oil', '3/4 cup madeira wine ', '1/2 cup poppy seed', "" confectioners' sugar""]"
368659,"['white flour', 'white sugar', 'baking powder', 'baking soda', 'salt', 'eggs', 'cream cheese', 'vanilla', 'vegetable oil', 'kiwi fruits', 'lime zest', 'lime juice', 'cold water', 'pam cooking spray']","['4 1/2 cup white flour', '3/4 cup white sugar or 3/4 cup splenda granular sugar', '1/2 teaspoon baking powder', '1 teaspoon baking soda', '1/2 teaspoon salt', '2 large eggs', '4 ounce cream cheese', '1 1/2 teaspoon vanilla', '2/3 cup vegetable oil', '2 kiwi fruits, peeled, chopped very small piece with juice ', '1/2-1 teaspoon fresh lime zest', '2 1/2 teaspoon lime juice', '1/3-1/2 cup cold water', ' pam cooking spray']"
371450,"['butter', 'cheddar cheese', 'worcestershire sauce', 'all-purpose flour', 'salt', 'cayenne pepper']","['1/2 cup butter, softened ', '2 cup grated cheddar cheese', '1 tablespoon worcestershire sauce', '1 cup all-purpose flour', '1/4 teaspoon salt', '1 pinch cayenne pepper']"
382227,"['pie crust', 'fresh blueberries', 'white sugar', 'all-purpose flour', 'quick-cooking tapioca', 'ground nutmeg', 'salt', 'lemon zest', 'lemon juice', 'butter']","[' homemade pie crust ', '4 cup fresh blueberries', '2/3 cup white sugar', '2 tablespoon all-purpose flour', '1 tablespoon quick-cooking tapioca', '1/4 teaspoon ground nutmeg', '1/4 teaspoon salt', '1 tablespoon grated lemon zest', '1 1/2 tablespoon lemon juice', '1/2 tablespoon cold butter']"
402245,"['butter', 'brown sugar', 'white sugar', 'eggs', 'coconut', 'flour', 'baking soda', 'baking powder', 'salt', 'vanilla', 'wheat flake cereal']","['1 cup butter', '1 cup brown sugar', '1 cup white sugar', '2 eggs', '2 cup coconut, flaked, sweetened ', '2 cup flour', '1 teaspoon baking soda', '1/2 teaspoon baking powder', '1/2 teaspoon salt', '1/2 teaspoon vanilla', '2 cup wheat flake cereal ']"
420714,"['quick oats', 'whole wheat flour', 'baking soda', 'salt', 'light margarine', 'ground flax seeds', 'water', 'brown sugar', 'sweet 27n low', 'vanilla', 'egg', 'raisins', 'sugar-free chocolate chips']","['2 cup quick oats', '1/2 cup whole wheat flour', '1/2 teaspoon baking soda', '1/2 teaspoon salt', '1/4 cup light margarine, softened ', '1 tablespoon ground flax seeds', '1/4 cup water', '1/4 cup brown sugar', ""4 teaspoon sweet 'n low"", '1/2 teaspoon vanilla', '1 egg', '1/3 cup raisins', '1 tablespoon sugar-free chocolate chips']"
427322,"['phyllo pastry', 'butter', 'slivered almonds', 'cinnamon', 'brown sugar', 'orange juice', 'peaches', 'icing sugar', 'cooking spray']","['6 sheet phyllo pastry', '1/2 cup butter, melted ', '2/3 cup slivered almonds', '1 1/2 teaspoon cinnamon', '1/2 cup brown sugar, divided ', '3/4 cup orange juice ', '4 peaches, ripe ', ' icing sugar, for dusting ', ' cooking spray']"
434394,"['yellow cake mix', 'instant vanilla pudding', 'salt', 'ground cinnamon', 'eggs', 'water', 'vegetable oil', 'carrots', 'raisins', 'pecans', 'pecan halves', 'butter', 'cream cheese', 'powdered sugar', 'orange rind']","['1 package yellow cake mix ', '1 package instant vanilla pudding', '1/2 teaspoon salt', '2 teaspoon ground cinnamon', '4 eggs', '1/3 cup water', '1/4 cup vegetable oil', '3 cup shredded carrots', '1/2 cup raisins, finely chopped ', '1/2 cup chopped pecans', ' pecan halves', '3 tablespoon butter or 3 tablespoon margarine, softened ', '1 package cream cheese, softened ', '1 package powdered sugar, sifted ', '1 tablespoon grated orange rind']"
499748,"['fresh lemon juice', 'fresh basil', 'salt', 'paprika', 'black pepper', 'olive oil']","['1/4 cup fresh lemon juice', '3 tablespoon chopped fresh basil', '1 teaspoon salt', '1 teaspoon paprika', '1/2 teaspoon black pepper', '1/4 cup olive oil']"
499758,"['rump steak', 'carrots', 'potatoes', 'diced onions', 'french onion soup', 'herbs', 'herbs', 'mixed herbs', 'margarine']","['2 kg cubed rump steak', '500 g diced carrots', '500 g diced potatoes', '500 g diced onions', '55 g french onion soup', '60 g texan steakhouse herbs', '60 g smokey bbq herbs', '60 g mixed herbs', ""500 g margarine, butter for less flavor but less kilo's ""]"
503,"['beef', 'chicken', 'curry powder', 'chile', 'garlic cloves', 'onions', 'lemon juice', 'honey', 'bamboo skewer', 'peanut butter', 'coconut milk', 'lemon juice', 'soy sauce', 'worcestershire sauce', 'chili sauce', 'salt']","['1 lb beef, thinly sliced ', '1 lb chicken, sliced ', '3 tablespoon curry powder', '1/2 teaspoon chile, ground ', '2 garlic cloves, minced ', '2 large onions, minced ', '4 tablespoon lemon juice', '1 tablespoon honey', '1 dozen bamboo skewer', '1 cup peanut butter', '1 cup coconut milk or 1 cup coconut cream ', '1 tablespoon lemon juice', '1/4 cup soy sauce', '1 tablespoon worcestershire sauce', '1/2 teaspoon chili sauce', '1/4 teaspoon salt']"
38535,"['graham wafer crumbs', 'butter', 'sugar', 'eggs', 'cream cheese', 'sugar', 'salt', 'heavy cream', 'frozen raspberries']","['3/4 cup graham wafer crumbs', '3 tablespoon melted butter or 3 tablespoon regular margarine', '2 tablespoon sugar', '3 eggs, separated ', '1 package cream cheese', '1 cup sugar', '1/8 teaspoon salt', '1 cup heavy cream, whipped ', '1 package frozen raspberries, partially thawed ']"
57275,"['onion', 'green sweet pepper', 'garlic cloves', 'olive oil', 'ground turkey', 'chili powder', 'ground cumin', 'cayenne pepper', 'black beans', 'diced tomatoes', 'salsa', 'polenta', 'monterey jack cheese', 'fresh tomato', 'fresh cilantro']","['1 medium onion, chopped ', '1 medium green sweet pepper, chopped ', '3 garlic cloves, minced ', '2 tablespoon olive oil', '1 lb uncooked ground turkey', '1/2-1 teaspoon chili powder', '3 tablespoon ground cumin', '1/4 teaspoon cayenne pepper', '1 can black beans, rinsed and drained ', '1 can diced tomatoes, undrained ', '1 cup bottled salsa', '2 package refrigerated cooked polenta ', '2 cup shredded monterey jack cheese', '2/3 cup chopped fresh tomato', '1/4 cup snipped fresh cilantro']"
79452,"['eggs', 'sugar', 'all-purpose flour', 'dark corn syrup', 'butter', 'vanilla', 'pie shell', 'walnut pieces']","['3 eggs, lightly beaten ', '1 cup sugar', '2 tablespoon all-purpose flour', '1 cup dark corn syrup', '2 tablespoon butter, melted ', '1 teaspoon vanilla', '1 unbaked 9 inch pastry pie shell', '1 1/2 cup large walnut pieces']"
127893,"['ground beef', 'onions', 'salt', 'dried marjoram', 'pepper', 'mushroom gravy mix', 'sliced mushrooms', 'red wine']","['1 1/2 lb ground beef', '2 tablespoon grated onions', '1 teaspoon salt', '1/2 teaspoon dried marjoram, crushed ', '1/8 teaspoon pepper', '1 envelope mushroom gravy mix', '1 can sliced mushrooms, drained ', '2 tablespoon red wine']"
139333,"['yellow squash', 'shallots', 'water', 'maple syrup', 'cucumbers', 'salt', 'black pepper']","['1 medium yellow squash, diced ', '4 shallots, chopped ', '4 cup water', '2 tablespoon maple syrup ', '5 cucumbers, 1/2 inch thick slice ', '1 tablespoon salt', '1/4 teaspoon black pepper']"
139748,"['tomatillos', 'jalapeno peppers', 'onion', 'white vinegar', 'water', 'ground cumin', 'fresh cilantro leaves', 'lime2c juice of', 'salt', 'poblano peppers', 'extra virgin olive oil', 'onion', 'garlic cloves', 'ground cumin', 'all-purpose flour', 'chicken stock', 'roasted deli chicken', 'fresh cilantro', 'salt 26 freshly ground black pepper', 'flour tortillas', 'monterey jack cheese']","['12 tomatillos, husked and rinsed ', '2 jalapeno peppers, stemmed ', '1 onion, quartered ', '1 tablespoon white vinegar', ' water', '1 teaspoon ground cumin', '1/2 bunch fresh cilantro leaves, coarsely chopped ', '1 lime, juice of', ' salt', '3 poblano peppers', '2 tablespoon extra virgin olive oil', '1 onion, sliced ', '3 garlic cloves, chopped ', '1 1/2 teaspoon ground cumin', '1/4 cup all-purpose flour', '4 cup canned chicken stock', '1 roasted deli chicken, boned, meat shredded ', '1 leaf from 1/2 bunch fresh cilantro, chopped ', ' salt & freshly ground black pepper', '12 large flour tortillas', '1/2 lb monterey jack cheese, shredded ']"
141614,"['acorn squash', 'butternut squash', 'butter', 'dark brown sugar', 'carrots', 'onion', 'chicken stock', 'ground mace', 'ground ginger', 'cayenne', 'salt', 'creme fraiche', 'chives']","['2 acorn squash', '2 butternut squash', '1/2 cup butter', '8 teaspoon dark brown sugar', '3 carrots, peeled ', '1 large onion, thinly sliced ', '10 cup chicken stock', '3/4 teaspoon ground mace', '3/4 teaspoon ground ginger', '1/8 teaspoon cayenne', ' salt', '8 ounce creme fraiche', '1 tablespoon chives, snipped ']"
187298,"['butter', 'sugar', 'egg', 'self raising flour', 'vanilla essence', 'mixed fruit', 'corn flakes']","['125 g butter', '1/2 cup sugar', '1 beaten egg', '1 cup self raising flour', '1 teaspoon vanilla essence', '1 cup mixed fruit', '1 -2 cup corn flakes']"
154443,"['yellow cake mix', 'oil', 'eggs', 'water', 'mango puree', 'cool whip', 'milk', 'instant vanilla pudding', 'mango puree']","['1 box yellow cake mix', '1/2 cup oil', '4 eggs', '1/2 cup water', '1 cup ripe mango puree', '1 container cool whip', '1/3 cup milk', '1 box instant vanilla pudding', '1 cup ripe mango puree']"
172271,"['butter', 'granulated sugar', 'brown sugar', 'vanilla', 'salt', 'dutch-processed cocoa powder', 'water', 'baking soda', 'flour', 'white chocolate chips', 'semi-sweet chocolate chips']","['1/2 cup butter', '1/2 cup granulated sugar', '1/2 cup brown sugar, packed ', '1 teaspoon vanilla', '1/2 teaspoon salt', '1/2 cup dutch-processed cocoa powder', '1/3 cup water', '1 teaspoon baking soda', '1 1/4 cup flour', '1 cup white chocolate chips', '1 cup semi-sweet chocolate chips']"
212183,"['puff pastry sheets', 'parmesan cheese', 'dried basil', 'garlic powder', 'butter']","['1 package puff pastry sheets, frozen ', '1 cup parmesan cheese, freshly grated ', '1 teaspoon dried basil', '1/4 teaspoon garlic powder', '1/4 cup butter, melted ']"
218353,"['cream cheese', 'blue cheese', 'bacon', 'fresh tomatoes', 'italian salad dressing', 'bread']","['4 ounce cream cheese ', '2 ounce blue cheese ', '3 ounce bacon ', '3 ounce fresh tomato ', '4 tablespoon italian salad dressing', '8 slice bread']"
260495,"['graham cracker crumbs', 'butter', 'sugar', 'cream cheese', 'eggs', 'sugar', 'vanilla', 'lemon juice']","['2 cup graham cracker crumb ', '1/2 cup butter, melted ', '1/2 cup sugar', '3 cream cheese', '3 eggs', '1 1/2 cup sugar', '1 teaspoon vanilla', '1 tablespoon lemon juice']"
277134,"['vidalia onion', 'frozen sliced peaches', 'garlic cloves', 'butter', 'extra virgin olive oil', 'chicken strips', 'gingerroot', 'salt 26 fresh ground pepper', 'white wine', 'chicken broth', 'fresh mint leaves']","['1/2 large vidalia onion, sliced ', '1/2 lb frozen sliced peaches', '2 garlic cloves, smashed ', '2 tablespoon butter, divided ', '2 tablespoon extra virgin olive oil, divided ', '1 lb chicken strips', '1/2 inch gingerroot, grated ', ' salt & fresh ground pepper, to taste ', '1/3 cup white wine ', '1/3 cup chicken broth', ' fresh mint leaves, for garnish ']"
302863,"['catfish', 'yellow mustard', 'egg', 'flour', 'cornmeal', 'garlic powder', 'onion powder', 'kosher salt', 'black pepper', 'canola oil']","['2 lb catfish', '12 ounce yellow mustard', '1 egg', '1/2 cup flour', '1/2 cup cornmeal', '1 teaspoon garlic powder', '1 teaspoon onion powder', '1 teaspoon kosher salt', '1 teaspoon black pepper', ' canola oil or peanut oil']"
319545,"['cucumbers', 'plain low-fat yogurt', 'chicken broth', 'light cream', 'fresh dill', 'lemon juice', 'salt', 'garlic clove', 'cucumber', 'dill sprigs', 'chives']","['5 small cucumbers, peeled and seeded, divided ', '2 cup plain low-fat yogurt', '1 can chicken broth', '1/4 cup light cream', '2 tablespoon fresh dill, chopped ', '2 teaspoon lemon juice', '1 1/2 teaspoon salt ', '1 garlic clove, minced ', ' cucumber, sliced for garnish ', ' dill sprig ', ' chopped chive ']"
341120,"['sweet and spicy barbecue sauce', 'garlic salt', 'onion salt', 'onion flakes', 'lawrys seasoned garlic salt', 'mesquite liquid smoke', 'hickory liquid smoke', 'liquid smoke', 'worcestershire sauce', 'red wine', 'lemon juice', 'lime juice', 'cayenne pepper', 'honey']","['1 -2 cup sweet and spicy barbecue sauce', '2 teaspoon garlic salt ', '2 teaspoon onion salt ', '3 tablespoon onion flake ', '2 teaspoon lawrys seasoned garlic salt ', '2 tablespoon mesquite liquid smoke ', '2 tablespoon hickory liquid smoke ', '2 tablespoon liquid smoke ', '2 tablespoon worcestershire sauce ', '1 cup red wine', '2 tablespoon lemon juice ', '2 tablespoon lime juice ', '1 tablespoon cayenne pepper, if you want it hotter add more ', '1 tablespoon honey, if you want it sweeter add more ']"
386604,"['extra virgin olive oil', 'sweet onion', 'garlic cloves', 'kosher salt', 'chili powder', 'oregano', 'ground cumin', 'ground coriander', 'red pepper flakes', 'cayenne pepper', 'tomato paste', 'chipotle chile in adobo', 'adobo sauce', 'ground turkey', 'lager beer', 'whole canned tomatoes', 'kidney beans', 'onions']","['3 tablespoon extra virgin olive oil', '1 medium sweet onion', '5 -8 garlic cloves', '2 teaspoon kosher salt', '1 1/2 tablespoon chili powder', '1 teaspoon oregano', '1 1/2 teaspoon ground cumin', '1 teaspoon ground coriander', '1/2 teaspoon red pepper flakes', '1/2 teaspoon cayenne pepper', '1 tablespoon tomato paste', '2 chipotle chile in adobo, chopped, plus ', '1 tablespoon adobo sauce', '1 1/4 lb 93 fat free ground turkey', '1 bottle lager beer', '1 can whole canned tomatoes', '1 can kidney beans, rinsed and drained ', ' tortilla chip or cornbread']"
396013,"['butter', 'beef consomme soup', 'french onion soup', 'sliced mushrooms', 'uncooked rice']","['1/2 cup butter', '1 can beef consomme soup', '1 can french onion soup', '1 can sliced mushrooms', '1 cup uncooked rice']"
446077,"['almonds', 'golden raisin', 'small caper', 'almond oil', 'fresh lemon juice', 'extra virgin olive oil', 'cremini mushroom', 'green onions', 'kosher salt 26 freshly ground black pepper', 'flounder fillets']","['1/2 cup almonds, chopped ', '1/2 cup golden raisin, chopped ', '1/4 cup small caper, drained ', '6 tablespoon almond oil or 6 tablespoon canola oil', '2 tablespoon fresh lemon juice', '6 tablespoon extra virgin olive oil', '1/2 lb cremini mushroom', '6 green onions, cut into 2-inch length ', ' kosher salt & freshly ground black pepper', '32 ounce flounder fillets']"
